# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.1b2 (February 2015); http://hmmer.org/
# Copyright (C) 2015 Howard Hughes Medical Institute.
# Freely distributed under the GNU General Public License (GPLv3).
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  /home/arjen/16/PLC/TargetE/Application/Hmmr-Build/hmm_Group_6.txt
# target sequence database:        /home/arjen/16/PLC/TargetE/ApSeqFile
# show alignments in output:       no
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       Mafft_Group_6  [M=1017]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence    Description
    ------- ------ -----    ------- ------ -----   ---- --  --------    -----------
          0 1974.3   5.1          0 1974.1   5.1    1.0  1  0000000376   
          0 1973.7   5.3          0 1973.6   5.3    1.0  1  0000000377   
          0 1973.7   5.3          0 1973.6   5.3    1.0  1  PLCL2_HUMAN  
          0 1973.7   5.2          0 1973.5   5.2    1.0  1  0000000378   
          0 1973.0   4.6          0 1972.8   4.6    1.0  1  0000000379   
          0 1972.5   5.3          0 1972.3   5.3    1.0  1  0000000381   
          0 1967.9   4.4          0 1967.8   4.4    1.0  1  0000000394   
          0 1966.8   4.6          0 1966.6   4.6    1.0  1  0000000371   
          0 1966.8   4.6          0 1966.6   4.6    1.0  1  PLCL2_MOUSE  
          0 1965.7   3.9          0 1965.5   3.9    1.0  1  0000000384   
          0 1964.7   3.7          0 1964.5   3.7    1.0  1  0000000389   
          0 1964.3   5.0          0 1964.1   5.0    1.0  1  0000000392   
          0 1962.9   4.0          0 1962.7   4.0    1.0  1  0000000390   
          0 1957.6   3.6          0 1957.4   3.6    1.0  1  0000000398   
          0 1952.0   6.6          0 1951.9   6.6    1.0  1  0000000401   
          0 1949.5   5.2          0 1949.4   5.2    1.0  1  0000000399   
          0 1948.7   4.8          0 1948.5   4.8    1.0  1  0000000385   
          0 1943.0   3.7          0 1942.8   3.7    1.0  1  0000000375   
          0 1942.8   3.2          0 1942.6   3.2    1.0  1  0000000380   
          0 1942.4   3.8          0 1942.3   3.8    1.0  1  0000000373   
          0 1942.4   3.8          0 1942.3   3.8    1.0  1  0000000374   
          0 1939.3   3.7          0 1939.2   3.7    1.0  1  0000000382   
          0 1936.2   3.5          0 1936.0   3.5    1.0  1  0000000395   
          0 1934.3   4.0          0 1934.2   4.0    1.0  1  0000000372   
          0 1924.0   2.9          0 1923.8   2.9    1.0  1  0000000402   
          0 1913.2   6.6          0 1913.0   6.6    1.0  1  0000000396   
          0 1909.7   3.0          0 1909.5   3.0    1.0  1  0000000397   
          0 1894.9   2.4          0 1894.7   2.4    1.0  1  0000000340   
          0 1894.1   2.3          0 1893.9   2.3    1.0  1  0000000339   
          0 1894.1   2.3          0 1893.9   2.3    1.0  1  PLCL1_HUMAN  
          0 1891.5   2.6          0 1891.3   2.6    1.0  1  0000000342   
          0 1891.1   2.4          0 1890.9   2.4    1.0  1  0000000341   
          0 1891.1   2.7          0 1890.9   2.7    1.0  1  0000000343   
          0 1889.4   0.7          0 1889.2   0.7    1.0  1  0000000351   
          0 1888.5   2.4          0 1888.3   2.4    1.0  1  0000000357   
          0 1888.5   1.3          0 1888.3   1.3    1.0  1  0000000407   
          0 1888.1   2.2          0 1887.9   2.2    1.0  1  0000000345   
          0 1888.0   1.5          0 1887.8   1.5    1.0  1  0000000354   
          0 1887.7   2.5          0 1887.5   2.5    1.0  1  0000000347   
          0 1887.1   0.1          0 1886.9   0.1    1.0  1  0000000404   
          0 1886.4   3.1          0 1886.2   3.1    1.0  1  0000000346   
          0 1884.1   2.8          0 1883.9   2.8    1.0  1  0000000356   
          0 1883.3   1.3          0 1883.1   1.3    1.0  1  0000000349   
          0 1880.2   0.3          0 1880.0   0.3    1.0  1  0000000359   
          0 1880.2   0.3          0 1880.0   0.3    1.0  1  PLCL1_MOUSE  
          0 1880.1   0.4          0 1879.8   0.4    1.0  1  0000000361   
          0 1880.1   0.4          0 1879.8   0.4    1.0  1  0000000360   
          0 1880.1   0.4          0 1879.8   0.4    1.0  1  PLCL1_RAT    
          0 1877.8   0.4          0 1877.5   0.4    1.0  1  0000000406   
          0 1876.0   1.2          0 1875.8   1.2    1.0  1  0000000352   
          0 1874.1   1.3          0 1873.9   1.3    1.0  1  0000000364   
          0 1874.0   1.5          0 1873.8   1.5    1.0  1  0000000365   
          0 1873.9   4.7          0 1873.6   4.7    1.0  1  0000000393   
          0 1873.1  11.0          0 1329.3  10.0    2.0  2  0000000383   
          0 1872.4   0.9          0 1872.2   0.9    1.0  1  0000000366   
          0 1868.4   0.1          0 1868.2   0.1    1.0  1  0000000358   
          0 1866.5   2.1          0 1866.3   2.1    1.0  1  0000000338   
          0 1861.3   2.8          0 1861.1   2.8    1.0  1  0000000344   
          0 1860.0   0.8          0 1859.8   0.8    1.0  1  0000000348   
          0 1858.0   0.0          0 1857.8   0.0    1.0  1  0000000405   
          0 1853.8   0.0          0 1853.6   0.0    1.0  1  0000000409   
          0 1850.8   0.5          0 1850.6   0.5    1.0  1  0000000363   
          0 1832.5   0.4          0 1832.3   0.4    1.0  1  0000000369   
          0 1832.2   0.1          0 1832.0   0.1    1.0  1  0000000421   
          0 1826.4   1.3          0 1826.1   1.3    1.0  1  0000000353   
          0 1825.7   1.1          0 1825.5   1.1    1.0  1  0000000355   
          0 1824.3   0.2          0 1824.1   0.2    1.0  1  0000000422   
          0 1821.1   0.0          0 1820.9   0.0    1.0  1  0000000420   
          0 1819.2   0.0          0 1818.9   0.0    1.0  1  0000000423   
          0 1818.5   0.4          0 1818.3   0.4    1.0  1  0000000362   
          0 1811.8   2.8          0 1811.6   2.8    1.0  1  0000000386   
          0 1807.0   4.5          0 1806.8   4.5    1.0  1  0000000391   
          0 1800.5   0.0          0 1800.2   0.0    1.0  1  0000000418   
          0 1797.4   2.7          0 1797.3   2.7    1.0  1  0000000388   
          0 1786.9   3.1          0 1786.6   3.1    1.0  1  0000000400   
          0 1780.2   2.3          0 1780.0   2.3    1.0  1  0000000387   
          0 1779.1   0.0          0 1778.9   0.0    1.0  1  0000000426   
          0 1767.6   0.0          0 1767.3   0.0    1.0  1  0000000419   
          0 1763.1   0.0          0 1763.0   0.0    1.0  1  0000000408   
          0 1762.5   0.0          0 1762.3   0.0    1.0  1  0000000414   
          0 1758.7   1.1          0 1758.5   1.1    1.0  1  0000000403   
          0 1751.6   0.0          0 1751.4   0.0    1.0  1  0000000413   
          0 1746.0   0.0          0 1745.8   0.0    1.0  1  0000000415   
          0 1743.8   5.0          0 1743.6   5.0    1.0  1  0000000368   
          0 1743.1   0.0          0 1742.9   0.0    1.0  1  0000000412   
          0 1743.0   0.3          0 1742.7   0.3    1.0  1  0000000410   
          0 1722.0   0.0          0 1721.9   0.0    1.0  1  0000000417   
          0 1721.6   1.6          0 1721.4   1.6    1.0  1  0000000350   
          0 1719.2   0.0          0 1719.0   0.0    1.0  1  0000000411   
          0 1714.7   0.1          0 1714.5   0.1    1.0  1  0000000424   
          0 1690.7   0.1          0 1690.4   0.1    1.0  1  0000000425   
          0 1686.3   0.1          0 1686.2   0.1    1.0  1  0000000367   
          0 1671.3   0.0          0 1671.2   0.0    1.0  1  0000000428   
          0 1655.2   0.9          0 1655.0   0.9    1.0  1  0000000370   
          0 1631.3   0.0          0 1631.1   0.0    1.0  1  0000000429   
          0 1627.6   0.0   4.4e-296  980.8   0.0    2.0  2  0000000427   
          0 1503.2   0.1          0 1502.9   0.1    1.0  1  0000000430   
          0 1458.0   0.0          0 1457.8   0.0    1.0  1  0000000432   
          0 1435.5   0.0          0 1435.3   0.0    1.0  1  0000000433   
          0 1343.6   1.1          0 1343.2   1.1    1.0  1  0000000436   
          0 1322.9   0.1          0 1133.3   0.0    2.0  2  0000000416   
          0 1315.1   0.0          0 1314.9   0.0    1.0  1  0000000431   
          0 1310.2   0.0          0 1309.9   0.0    1.0  1  0000000435   
          0 1304.7   0.0          0 1304.4   0.0    1.0  1  0000000434   
          0 1302.8   0.0          0 1302.4   0.0    1.0  1  0000000439   
   1.4e-273  906.3   0.9   5.4e-273  904.3   0.9    1.7  1  0000000291   
   3.6e-270  895.0   6.2   4.7e-168  556.9   3.5    2.1  2  0000000043   
   9.7e-270  893.6   5.3   3.3e-166  550.8   2.8    2.1  2  0000000036   
   3.2e-269  891.8   4.4   2.5e-165  547.9   1.9    2.0  2  0000000035   
   1.4e-268  889.8   4.4   1.9e-165  548.3   3.1    2.0  2  0000000042   
   2.7e-268  888.7   4.6   1.3e-163  542.2   3.6    2.0  2  0000000040   
   1.7e-267  886.1   0.0   2.9e-162  537.7   0.0    2.0  2  0000000027   
     3e-267  885.3   3.5   5.3e-164  543.5   1.9    2.0  2  0000000001   
     3e-267  885.3   3.5   5.3e-164  543.5   1.9    2.0  2  0000000002   
   3.2e-267  885.2   3.5   5.4e-164  543.5   1.9    2.0  2  0000000003   
   3.9e-267  884.9   4.6   7.1e-164  543.1   2.8    2.0  2  0000000004   
   6.1e-267  884.3   3.9   8.3e-164  542.9   2.2    2.0  2  0000000006   
   6.2e-267  884.3   3.5   7.9e-164  542.9   1.9    2.0  2  0000000008   
   6.2e-267  884.3   3.5   7.9e-164  542.9   1.9    2.0  2  PLCH2_MOUSE  
   7.5e-267  884.0   0.3   7.6e-163  539.7   0.1    2.0  2  0000000020   
   9.2e-267  883.7   0.3   8.5e-163  539.5   0.1    2.0  2  0000000021   
   4.1e-266  881.5   0.2     8e-162  536.3   0.1    2.0  2  0000000023   
   7.4e-266  880.7   9.2   5.3e-162  536.9   4.3    2.0  2  0000000047   
   1.1e-265  880.1   0.3   4.6e-160  530.5   0.1    2.0  2  0000000024   
   1.5e-265  879.7   0.3   1.6e-161  535.3   0.1    2.0  2  0000000022   
   1.2e-264  876.7   0.8   9.4e-161  532.8   0.6    2.0  2  0000000031   
   1.3e-264  876.5   0.2     1e-160  532.7   0.2    2.0  2  0000000015   
   1.4e-264  876.4   0.2     1e-160  532.7   0.2    2.0  2  0000000014   
   1.7e-264  876.2   0.3   1.2e-160  532.4   0.2    2.0  2  0000000032   
   3.1e-264  875.3   0.3   1.7e-160  531.9   0.2    2.0  2  0000000011   
   3.1e-264  875.3   0.3   1.7e-160  531.9   0.2    2.0  2  PLCH2_HUMAN  
   3.2e-264  875.3   0.2   5.3e-161  533.6   0.3    2.0  2  0000000013   
   4.8e-264  874.7   6.4   4.8e-161  533.7   3.2    2.1  2  0000000039   
   6.3e-263  871.0   0.3   1.4e-159  528.8   0.2    2.0  2  0000000016   
   1.7e-262  869.6   0.1   3.9e-157  520.8   0.0    2.0  2  0000000030   
   1.9e-262  869.4   0.2   2.1e-158  525.0   0.1    2.0  2  0000000028   
   1.9e-262  869.4   0.0   2.3e-262  869.1   0.0    1.0  1  0000000026   
   2.9e-262  868.8   0.1   9.4e-160  529.4   0.0    2.0  2  0000000025   
   1.1e-261  866.9   4.3   5.6e-165  546.7   1.6    2.0  2  0000000046   
   5.3e-260  861.3   0.1   6.5e-158  523.3   0.1    2.0  2  0000000019   
   8.1e-259  857.4   1.6   9.5e-149  493.0   0.5    2.0  2  0000000123   
     8e-257  850.8   0.8   2.1e-119  395.9   0.2    3.0  3  0000000034   
   2.3e-256  849.3   0.4   2.9e-119  395.4   0.2    3.0  3  0000000018   
   9.8e-254  840.6   0.6   1.1e-253  840.4   0.6    1.0  1  0000000092   
   9.3e-253  837.3   2.0   4.2e-163  540.5   1.6    2.0  2  0000000009   
   2.2e-252  836.1   0.4   4.1e-161  534.0   0.6    2.0  2  0000000005   
   7.1e-251  831.1   9.2   1.2e-152  506.0   6.1    2.1  2  0000000103   
   8.1e-251  830.9   8.0   9.7e-152  502.9   4.7    2.0  2  0000000083   
   1.5e-250  830.0   6.0   2.1e-152  505.1   4.1    2.0  2  0000000087   
   1.6e-250  829.9   8.1   1.5e-152  505.6   4.1    2.1  2  0000000088   
   3.5e-250  828.8   7.6   1.1e-151  502.8   4.8    2.0  2  0000000072   
   3.7e-250  828.7   9.0   4.5e-151  500.7   5.2    2.0  2  0000000084   
   1.7e-249  826.5   8.7   3.8e-151  500.9   5.2    2.0  2  0000000078   
     2e-249  826.3   6.8   8.8e-152  503.1   4.4    2.0  2  0000000105   
   3.2e-249  825.6   6.5     1e-151  502.8   4.0    2.2  2  0000000091   
   5.2e-249  824.9   2.3   6.3e-249  824.6   2.3    1.0  1  0000000058   
   5.8e-249  824.8   8.2     7e-151  500.1   5.2    2.0  2  0000000074   
   7.2e-249  824.5   8.6   8.9e-151  499.7   5.2    2.0  2  0000000077   
     1e-248  824.0   6.5   8.7e-150  496.5   4.7    2.0  2  0000000100   
   1.2e-248  823.8  11.2   3.2e-151  501.2   4.8    2.7  2  0000000071   
   1.2e-248  823.8  11.2   3.2e-151  501.2   4.8    2.7  2  PLCH1_HUMAN  
   1.3e-248  823.6   2.3   1.6e-248  823.3   2.3    1.0  1  0000000053   
   2.9e-248  822.5   7.8   1.9e-150  498.7   5.9    2.2  2  0000000090   
   4.1e-248  822.0  11.2   2.8e-151  501.4   4.7    2.7  2  0000000073   
   6.5e-248  821.3   5.1   1.2e-143  476.2   2.7    2.0  2  0000000041   
   7.9e-248  821.0   6.7   2.6e-149  494.9   4.6    2.1  2  0000000101   
   8.9e-248  820.8  12.7     2e-150  498.6   5.3    2.7  2  0000000079   
     1e-247  820.7  11.3   3.7e-150  497.7   5.6    2.6  2  0000000080   
   1.3e-247  820.3  11.0   1.5e-149  495.7   4.2    2.7  2  0000000070   
     2e-247  819.7   8.1   2.8e-150  498.1   5.3    2.1  2  0000000081   
   2.2e-247  819.6  12.1   2.3e-150  498.4   5.2    2.7  2  0000000076   
   5.6e-247  818.2   2.7   1.4e-150  499.1   2.1    2.0  2  0000000102   
     1e-246  817.3   0.2   1.2e-246  817.1   0.2    1.0  1  0000000110   
   1.2e-246  817.1   8.1   6.9e-150  496.8   5.3    2.0  2  0000000067   
   1.9e-246  816.4   1.6   2.1e-246  816.3   1.6    1.0  1  0000000037   
   2.3e-246  816.2  11.8   1.1e-148  492.8   4.6    2.7  2  0000000075   
   2.5e-246  816.1   8.4   6.9e-150  496.8   5.4    2.2  2  0000000063   
   3.7e-246  815.5   3.7   7.2e-143  473.5   1.4    2.0  2  0000000038   
   5.7e-246  814.9   4.5   2.9e-148  491.4   2.2    2.0  2  0000000052   
   9.1e-246  814.2   8.3     9e-150  496.4   5.3    2.0  2  0000000069   
   1.2e-245  813.8   8.4   1.1e-149  496.2   5.3    2.0  2  0000000068   
     2e-245  813.0   0.0   2.3e-245  812.9   0.0    1.0  1  0000000111   
   2.8e-245  812.6   1.1   3.4e-245  812.3   1.1    1.0  1  0000000054   
   3.1e-245  812.4   7.5   3.4e-149  494.5   5.7    2.2  2  0000000065   
   3.1e-245  812.4   7.5   3.4e-149  494.5   5.7    2.2  2  PLCH1_MOUSE  
   3.7e-245  812.2   7.9   2.4e-149  495.0   5.2    2.2  2  0000000066   
   4.1e-245  812.0   2.6     5e-245  811.7   2.6    1.0  1  0000000057   
   5.2e-245  811.7   1.6   6.4e-245  811.4   1.6    1.0  1  0000000278   
   7.2e-245  811.2   6.4   1.5e-146  485.7   4.2    2.2  2  0000000089   
   1.8e-244  809.9   5.3   1.3e-147  489.2   2.8    2.0  2  0000000055   
   4.1e-244  808.7   7.4   1.2e-147  489.3   4.6    2.2  2  0000000064   
   4.9e-244  808.5   6.5   1.2e-147  489.4   4.6    2.1  2  0000000094   
   8.8e-244  807.6   6.7   1.2e-147  489.4   4.6    2.1  2  0000000093   
   1.3e-243  807.0   1.6     7e-148  490.1   2.3    2.0  2  0000000109   
   2.4e-243  806.2   5.9   1.4e-161  535.4   3.4    2.1  2  0000000045   
   2.8e-243  806.0   8.5   9.2e-150  496.4   4.3    2.1  2  0000000104   
   2.8e-243  805.9   7.3   8.2e-147  486.6   4.4    2.2  2  0000000062   
   1.2e-242  803.8   4.2   1.5e-242  803.6   4.2    1.0  1  0000000262   
   2.1e-242  803.1  13.5   1.3e-145  482.7   4.1    2.8  2  0000000086   
   3.9e-242  802.2   2.7   1.5e-147  489.1   2.3    2.0  2  0000000112   
   6.8e-242  801.4   3.2   1.5e-145  482.4   1.8    2.1  2  0000000115   
   8.6e-242  801.0  13.1   2.7e-144  478.3   3.4    2.8  2  0000000085   
   1.1e-241  800.6   1.7   2.8e-147  488.1   1.1    2.1  2  0000000116   
   1.3e-241  800.5   3.8   5.7e-147  487.1   2.7    2.1  2  0000000113   
   1.3e-241  800.4   5.6     7e-144  476.9   3.4    2.1  2  0000000095   
   1.6e-241  800.2   5.3   1.4e-144  479.2   2.7    2.1  2  0000000099   
   2.1e-241  799.7   3.7     6e-147  487.1   2.7    2.1  2  0000000114   
