# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.1b2 (February 2015); http://hmmer.org/
# Copyright (C) 2015 Howard Hughes Medical Institute.
# Freely distributed under the GNU General Public License (GPLv3).
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  /home/arjen/16/PLC/ScrutAtTrain/Application/Hmmr-Build/hmm_Group_7.txt
# target sequence database:        /home/arjen/16/PLC/ScrutAtTrain/ApSeqFile
# show alignments in output:       no
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       Mafft_Group_7  [M=1404]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence    Description
    ------- ------ -----    ------- ------ -----   ---- --  --------    -----------
          0 2262.6  10.7          0 2262.2  10.7    1.0  1  0000000073   
          0 2261.7  11.0          0 2261.4  11.0    1.0  1  0000000071   
          0 2261.7  11.0          0 2261.4  11.0    1.0  1  PLCH1_HUMAN  
          0 2259.3  13.6          0 2259.0  13.6    1.0  1  0000000079   
          0 2256.5  12.0          0 2256.3  12.0    1.0  1  0000000070   
          0 2254.6  11.7          0 2254.3  11.7    1.0  1  0000000080   
          0 2248.1  12.2          0 2247.8  12.2    1.0  1  0000000076   
          0 2247.4  10.1          0 2247.2  10.1    1.0  1  0000000086   
          0 2243.0  11.7          0 2242.8  11.7    1.0  1  0000000085   
          0 2242.9  13.3          0 2242.7  13.3    1.0  1  0000000075   
          0 2242.8   3.2          0 2242.5   3.2    1.0  1  0000000081   
          0 2240.7   6.8          0 2240.4   6.8    1.0  1  0000000091   
          0 2236.3   8.9          0 2236.0   8.9    1.0  1  0000000063   
          0 2234.3  11.0          0 2234.0  11.0    1.0  1  0000000090   
          0 2229.4   8.1          0 2229.1   8.1    1.0  1  0000000065   
          0 2229.4   8.1          0 2229.1   8.1    1.0  1  PLCH1_MOUSE  
          0 2228.8   7.8          0 2228.5   7.8    1.0  1  0000000066   
          0 2223.7   8.8          0 2223.5   8.8    1.0  1  0000000064   
          0 2218.2   8.7          0 2218.0   8.7    1.0  1  0000000062   
          0 2213.1   0.0          0 2212.7   0.0    1.0  1  0000000089   
          0 2210.4   8.0          0 2210.2   8.0    1.0  1  0000000094   
          0 2209.8   7.9          0 2209.6   7.9    1.0  1  0000000093   
          0 2202.7   2.4          0 2202.5   2.4    1.0  1  0000000095   
          0 2199.9  10.4          0 2199.6  10.4    1.0  1  0000000103   
          0 2195.2   0.1          0 2194.9   0.1    1.0  1  0000000097   
          0 2193.0   0.0          0 2183.7   0.0    2.0  1  0000000008   
          0 2193.0   0.0          0 2183.7   0.0    2.0  1  PLCH2_MOUSE  
          0 2191.1   0.0          0 2015.9   2.5    2.0  2  0000000006   
          0 2180.1  21.0          0 2006.9   8.2    2.0  2  0000000042   
          0 2180.0   0.0          0 2179.7   0.0    1.0  1  0000000028   
          0 2178.0  32.1          0 2007.3  10.5    2.0  2  0000000036   
          0 2177.3   0.0          0 2049.1   0.0    2.0  2  0000000088   
          0 2175.8  24.8          0 2007.1  10.6    2.0  2  0000000035   
          0 2171.3  13.5          0 2171.0  13.5    1.0  1  0000000096   
          0 2168.1  30.2          0 1996.5   9.0    2.0  2  0000000039   
          0 2167.9  20.2          0 2002.7  11.2    2.0  2  0000000043   
          0 2166.7   0.0          0 2004.4   0.0    2.0  2  0000000014   
          0 2165.0   0.0          0 2003.5   0.0    2.0  2  0000000011   
          0 2165.0   0.0          0 2003.5   0.0    2.0  2  PLCH2_HUMAN  
          0 2164.0   9.4          0 2163.4   9.4    1.2  1  0000000101   
          0 2162.8   0.0          0 2001.7   0.0    2.0  2  0000000013   
          0 2161.6   0.0          0 1999.7   0.0    2.0  2  0000000016   
          0 2153.7   0.0          0 1991.3   0.0    2.0  2  0000000015   
          0 2139.0   0.0          0 2010.2   0.0    2.0  2  0000000022   
          0 2134.4   0.0          0 2005.7   0.0    2.0  2  0000000021   
          0 2131.6   0.0          0 2006.8   0.0    2.0  2  0000000020   
          0 2129.0   0.0          0 1963.8   0.0    2.0  2  0000000018   
          0 2125.8   0.0          0 2125.7   0.0    1.0  1  0000000099   
          0 2123.0   0.0          0 2122.8   0.0    1.0  1  0000000098   
          0 2115.5  19.3          0 2115.2  19.3    1.0  1  0000000045   
          0 2113.5   3.8          0 2113.3   3.8    1.0  1  0000000114   
          0 2113.0   0.0          0 1967.7   0.0    2.0  2  0000000030   
          0 2108.9   0.0          0 1961.2   0.0    2.0  2  0000000027   
          0 2108.8   4.1          0 2108.6   4.1    1.0  1  0000000115   
          0 2105.2   0.0          0 1969.0   0.0    2.0  2  0000000025   
          0 2103.4   5.2          0 2103.1   5.2    1.0  1  0000000113   
          0 2097.2  21.7          0 2096.8  21.7    1.0  1  0000000104   
          0 2094.9   9.4          0 2094.4   9.4    1.0  1  0000000077   
          0 2092.9   0.0          0 2085.3   0.0    2.0  1  0000000009   
          0 2087.4   5.4          0 2087.1   5.4    1.0  1  0000000116   
          0 2086.8   0.0          0 1928.9   0.0    2.0  2  0000000019   
          0 2067.6   0.0          0 1975.8   0.0    2.1  2  0000000024   
          0 2041.6   0.0          0 1414.4   6.1    3.0  3  0000000010   
          0 2037.4   0.8          0 2037.1   0.8    1.0  1  0000000087   
          0 2037.4  11.3          0 2037.0  11.3    1.0  1  0000000083   
          0 2032.7  11.6          0 2032.3  11.6    1.0  1  0000000084   
          0 2030.1   9.0          0 2029.7   9.0    1.0  1  0000000072   
          0 2027.3   8.6          0 2026.9   8.6    1.0  1  0000000074   
